time,open,high,low,close,Volume
1729554300,67434.38,67434.38,67296.84,67306.54,0.77537
1729555200,67319.7,67325.56,67212.78,67233.09,0.41107
1729556100,67228.17,67228.22,66885.73,66885.73,1.27782
1729557000,66886.97,66890.15,66525.16,66890.15,4.33838
1729557900,66885.83,67271.92,66885.83,67081.28,2.12024
1729558800,67081.87,67263.58,66980.81,67212.64,0.2882
1729559700,67215.26,67435.71,67211.01,67405.11,0.78771
1729560600,67407.12,67459.44,67300.65,67345.2,1.8079
1729561500,67323.69,67445.54,67323.69,67419.98,0.40505
1729562400,67438.14,67616.57,67435.27,67559.83,0.84168
1729563300,67560.51,67591.24,67448.49,67492.98,0.29704
1729564200,67477.05,67563.85,67395.6,67433.82,0.4691
1729565100,67378.19,67386.17,67182.45,67232.55,0.62817
1729566000,67240.98,67414.2,67225.98,67411.31,0.35019
1729566900,67422.84,67481.13,67297.52,67312.38,1.05654
1729567800,67310.79,67335.73,67212.95,67295.21,1.74597
1729568700,67243.92,67313.64,67228.28,67308.69,0.40627
1729569600,67305.8,67311.78,67219.86,67235.05,0.39905
1729570500,67238.16,67395.84,67189.72,67382.17,1.3108
1729571400,67389.48,67393.13,67318.27,67346.03,0.26861
1729572300,67352.17,67419.54,67312.39,67417.94,0.58185
1729573200,67418.57,67536.81,67383.03,67536.81,0.30948
1729574100,67535.9,67548.79,67470.83,67474.86,0.52298
1729575000,67479.94,67559.32,67454.55,67515.09,0.65591
1729575900,67526.7,67526.7,67454.35,67485.5,0.60157
1729576800,67504.47,67688.24,67501.99,67629.05,2.23467
1729577700,67636,67729.85,67626.73,67704.99,2.03894
1729578600,67705.9,67727.08,67580.28,67642.49,1.37146
1729579500,67642.43,67647.95,67525.98,67525.98,2.54158
1729580400,67501.73,67635.6,67501.73,67625.05,1.66704
1729581300,67640.89,67665.27,67547.76,67547.76,1.28908
1729582200,67555.88,67579.87,67463.8,67557.52,1.48129
1729583100,67556.27,67556.27,67357.32,67386.73,2.16278
1729584000,67387.88,67387.88,67195.76,67304.26,4.19933
1729584900,67295.37,67295.37,66993.12,67019.94,5.63159
1729585800,67010.3,67151.51,66896.79,67116.21,2.17363
1729586700,67117.74,67164.15,66909.62,66933.74,1.59365
1729587600,66916.17,67114.23,66833.51,67032.6,3.32397
1729588500,67041.35,67118.05,66831.65,66851.47,2.26656
1729589400,66862.27,66965.58,66745.06,66822.92,2.8294
1729590300,66807.83,66955.88,66767.18,66938.1,3.24693
1729591200,66932.49,66987.19,66839.84,66976.3,1.96191
1729592100,66983.56,67106.08,66912.36,67083.95,5.52347
1729593000,67085.81,67188.9,67033.15,67120.23,3.57528
1729593900,67115.89,67201.62,66845.83,67164.44,10.68317
1729594800,67153.83,67372.94,67136.44,67350.96,5.49182
1729595700,67352.78,67463.12,67290.03,67434.43,1.60889
1729596600,67441.06,67493.14,67320.32,67343.78,2.2294
1729597500,67353.55,67353.55,67250.04,67269.05,1.23737
1729598400,67259.59,67449.6,67257.41,67353.17,1.67745
1729599300,67375.67,67389.96,67045.78,67142.76,2.41266
1729600200,67125.29,67146.3,66860.5,66860.5,2.76462
1729601100,66847.9,67092.52,66821.94,66947.13,1.49517
1729602000,66957.73,67017.54,66872.29,66982.37,1.52486
1729602900,67010.25,67149.19,66955.53,67075.88,1.37286
1729603800,67082.13,67118.98,66810.14,66819.43,3.08147
1729604700,66848.79,67001.93,66633.52,66964.6,6.84906
1729605600,66985.2,67509.63,66812.51,67418.75,5.16875
1729606500,67429.12,67516.24,67040.7,67077.11,3.18687
1729607400,67072.54,67544.38,67072.54,67431.07,7.52249
1729608300,67436.66,67635.8,67325.28,67535.28,3.28461
1729609200,67531.23,67651.43,67437.61,67449.32,2.65681
1729610100,67465.18,67513.98,67083.8,67190.64,3.89957
1729611000,67206.26,67458.93,67196.2,67409.25,2.22456
1729611900,67415.27,67457.29,67261.44,67269.69,3.91006
1729612800,67253.14,67253.14,67039.45,67205.46,2.5611
1729613700,67190.25,67204.86,66944.12,66993.87,2.55097
1729614600,67002.91,67089.03,66875.6,66875.6,7.06754
1729615500,66878.41,66988.84,66866.35,66926.68,3.74726
1729616400,66935.41,67190.7,66904.85,67152.42,2.27127
1729617300,67151.74,67373.27,67134.81,67317.97,3.69476
1729618200,67318.49,67374.97,67197.36,67367.74,1.41902
1729619100,67345.26,67345.26,67235.86,67290.61,2.2909
1729620000,67290.46,67440.39,67269.56,67271.52,1.17189
1729620900,67276.92,67476.48,67198.27,67463,0.52043
1729621800,67464.25,67475.87,67292.85,67317.45,1.23874
1729622700,67368.19,67475.1,67316.36,67338.5,0.90972
1729623600,67324.79,67477.66,67313.6,67449.81,0.88279
1729624500,67442.36,67537.4,67421.18,67532.74,2.74681
1729625400,67531.25,67558.86,67388.15,67488.11,2.25497
1729626300,67488.74,67577.63,67417.53,67425.03,1.61541
1729627200,67396.3,67537.09,67390.71,67461.05,0.911
1729628100,67450.26,67494.37,67366.41,67397.31,1.25791
1729629000,67397.31,67474.82,67397.31,67453.29,1.14438
1729629900,67453.74,67521.5,67439.66,67476.54,0.40434
1729630800,67470.29,67477.61,67346.3,67396.02,0.71715
1729631700,67400.4,67408.77,67356.52,67365.46,0.56388
1729632600,67365.46,67402.65,67364.06,67366.01,0.37923
1729633500,67396.35,67494.15,67393.31,67477.81,0.51853
1729634400,67485.07,67673.84,67441.61,67588.22,2.19261
1729635300,67585.18,67653.21,67533.86,67611.91,1.36739
1729636200,67609.26,67707.8,67539.34,67692.94,0.4392
1729637100,67691.13,67782.07,67656.14,67661.91,1.74689
1729638000,67666.53,67714.84,67554.55,67561.9,1.5304
1729638900,67543.38,67582.76,67496.57,67509.78,1.25722
1729639800,67499,67499,67394.3,67394.3,0.42725
1729640700,67397.63,67405.35,67250.5,67385.38,0.382
1729641600,67376.99,67407.33,67168.23,67180.37,0.39213
1729642500,67153.29,67236.32,67100.06,67217.27,0.45279
1729643400,67227.46,67228,67122.21,67132.53,0.45636
1729644300,67135.28,67184.97,67081.43,67126.72,1.06191
1729645200,67126.34,67218.68,67122.4,67146.13,0.40838
1729646100,67141.15,67312.48,67141.15,67292.03,0.16355
1729647000,67258.61,67341.8,67226.04,67323.67,0.03423
1729647900,67309.05,67328.39,67238.87,67294.18,0.11467
1729648800,67299.85,67347.66,67247.34,67266.85,0.26249
1729649700,67264.47,67296.25,67040.31,67049.07,0.36113
1729650600,67043.18,67160.18,67028.34,67125.69,0.46583
1729651500,67125.63,67183.2,67055.19,67062.07,0.52272
1729652400,67057.05,67142.51,67029.87,67064.54,0.46574
1729653300,67075.01,67089.2,66861.33,66916.49,0.82135
1729654200,66894.44,67004.33,66879.07,66999.11,0.19191
1729655100,66998.01,67082.75,66976.47,67052.5,0.81458
1729656000,67055.58,67121.93,67014.57,67082.84,0.41227
1729656900,67081.53,67124.92,66975.42,67061.37,0.98696
1729657800,67053.57,67206.63,67037.67,67149.55,1.05701
1729658700,67180.58,67185.02,67149.79,67184.75,0.13387
1729659600,67193.84,67193.84,67093.14,67166.6,0.76431
1729660500,67184.13,67195.98,67079.25,67079.32,0.49725
1729661400,67098.13,67154.77,67002.07,67039.84,1.15005
1729662300,67040.77,67088.03,67030.43,67075.71,0.37107
1729663200,67068.27,67165.81,67037.59,67165.81,0.47509
1729664100,67165.81,67262.41,67156.58,67249.48,1.80461
1729665000,67239.37,67273.11,67149.03,67151.97,0.99093
1729665900,67140.56,67140.56,66863.25,66868.15,1.95213
1729666800,66868.24,66978.44,66804.84,66868.93,3.68263
1729667700,66844.16,66959.6,66830.28,66926.17,1.16354
1729668600,66918.86,66918.86,66789.98,66806.58,2.77466
1729669500,66806.94,66861.25,66784.34,66830.66,1.87348
1729670400,66850.02,67026.23,66684.28,66964.07,3.66579
1729671300,66971.04,66971.05,66746.3,66811.31,2.2799
1729672200,66797.06,66829.16,66665.32,66694.23,1.51338
1729673100,66704.86,66720.08,66435.37,66518.83,8.72415
1729674000,66519.8,66580.26,66213.76,66213.76,6.43357
1729674900,66216.83,66376.57,66195.26,66342.25,2.53642
1729675800,66346.38,66544.68,66339.71,66482.83,4.06291
1729676700,66491.89,66561,65628.36,66492.42,17.19594
1729677600,66487.23,66583.03,66470.73,66502.77,3.99331
1729678500,66507.44,66627.94,66497.28,66616.78,1.24939
1729679400,66620.73,66632.1,66490.26,66508.38,0.78781
1729680300,66511.04,66517.05,66397.01,66397.01,1.63981
1729681200,66401.31,66516.09,66400.71,66481.02,0.94165
1729682100,66486.17,66552.48,66476.13,66540.84,1.55588
1729683000,66541.73,66582.94,66338.39,66384.43,10.53399
1729683900,66375.11,66425.67,66249.92,66343.52,3.14995
1729684800,66370.89,66456.09,66247.01,66312.78,1.65337
1729685700,66305.4,66469.78,66151.62,66186.16,2.95251
1729686600,66217.82,66424.79,66082.82,66407.73,2.9957
1729687500,66421.56,66492.58,66300.82,66393.53,2.27243
1729688400,66398.01,66476.15,66332.43,66476.15,0.80013
1729689300,66489.72,66527.72,66432.35,66510.33,1.58713
1729690200,66520.71,66642.53,66400.08,66624.19,1.21294
1729691100,66628.17,66853.98,66628.16,66756.89,3.99089
1729692000,66746.77,66784.76,66432.34,66480.91,2.51466
1729692900,66489.24,66752.35,66471.26,66698.88,1.55712
1729693800,66698.45,66831.42,66661.43,66739.66,2.38042
1729694700,66749.86,66757.66,66408.5,66467.55,1.30504
1729695600,66458.98,66464.93,66179.96,66221.97,5.41929
1729696500,66227.27,66338.1,66088.27,66133.89,2.13206
1729697400,66124.75,66235.47,65895.98,65979.48,5.07331
1729698300,65978.06,66241.16,65978.06,66192.3,3.68897
1729699200,66184.56,66253.84,65962.71,66043.59,3.409
1729700100,66039.64,66057.26,65828.35,65881.43,3.85501
1729701000,65873.89,66108.17,65821.16,65929.52,3.08375
1729701900,65927.47,66001.9,65780.2,65847.46,2.36021
1729702800,65802.99,65883.33,65618.34,65650.21,3.12929
1729703700,65640.34,65945.06,65618.31,65892.34,5.31995
1729704600,65897.97,65897.97,65658.33,65744.94,2.98899
1729705500,65708.88,65848.1,65635.3,65672.2,1.95702
1729706400,65664.55,65712.95,65309.22,65484.38,8.15938
1729707300,65476.76,65610.41,65234.17,65597.72,10.81448
1729708200,65584.09,65767.49,65562.67,65767.49,3.73112
1729709100,65782.39,66024.02,65782.39,66009.18,2.86457
1729710000,66006.55,66132.75,65825.72,65850.3,4.09254
1729710900,65879.41,66302.1,65834.12,66186.65,7.19472
1729711800,66201.58,66490.21,66104.61,66443.32,6.56024
1729712700,66437.94,66509.34,66272.33,66343,4.5215
1729713600,66440.7,66454.43,66290,66306.25,1.42962
1729714500,66313.28,66471.55,66313.11,66377.96,3.07854
1729715400,66392.55,66568.67,66392.55,66568.67,1.86055
1729716300,66572.66,66639.9,66506.49,66620.48,1.92405
1729717200,66619.75,66626.43,66426.78,66572.09,3.42732
1729718100,66566.35,66587.53,66434.16,66497.5,0.8816
1729719000,66495.27,66495.27,66346.79,66388.68,0.9728
1729719900,66400,66424.61,66327.52,66379.61,1.20048
1729720800,66379.63,66529.18,66379.62,66498.8,0.75323
1729721700,66500.04,66500.04,66317.35,66345.23,0.73359
1729722600,66353.15,66511.39,66323.07,66507.28,0.9568
1729723500,66507.35,66541.52,66438.39,66442.32,0.48702
1729724400,66445.86,66631.5,66431.35,66603.92,1.40299
1729725300,66605.15,66689.89,66574.67,66669.75,0.86336
1729726200,66676.67,66776.16,66623.56,66693.18,1.50736
1729727100,66704.56,66754.18,66648.94,66649.34,0.45885
1729728000,66645.05,66668.45,66573.05,66598.45,0.27451
1729728900,66612.62,66619.72,66489.61,66549.9,0.73207
1729729800,66552.65,66727.29,66535.63,66709.37,0.51292
1729730700,66730.1,67406.55,66730.1,67391.28,4.09064
1729731600,67401.55,67545.17,67274.27,67482.86,4.202
1729732500,67474.42,67515.13,67161.44,67199.03,2.75596
1729733400,67205.77,67233.25,67008.73,67033.56,1.70535
1729734300,67027.39,67233.25,67006.16,67212.25,1.51253
1729735200,67217.21,67248,67116.24,67182.72,0.45162
1729736100,67247.38,67349.11,67199.85,67337.16,0.61519
1729737000,67346.9,67396.41,67217.22,67219.27,0.57729
1729737900,67228.78,67442.13,67217.27,67403.9,1.46259
1729738800,67412.17,67412.18,67280.1,67305.57,0.22349
1729739700,67294.64,67366.34,67265.21,67349.64,0.6223
1729740600,67331.03,67335.86,67223.4,67274.09,1.19934
1729741500,67248.28,67248.28,67167.98,67179.43,0.257
1729742400,67176.08,67298.89,67161.27,67222.37,0.85419
1729743300,67215.72,67296.93,67171.29,67285.29,1.31569
1729744200,67284.94,67284.94,67227.29,67269.22,0.49098
1729745100,67252.69,67378.92,67236.43,67315.4,1.4067
1729746000,67329.51,67396.07,67292.1,67396.01,0.6358
1729746900,67394.78,67411.81,67318.04,67322.86,0.74076
1729747800,67312.4,67388.2,67298.44,67361,1.42814
1729748700,67381.63,67381.63,67293.52,67307.51,0.96858
1729749600,67296.62,67419.12,67296.62,67393.65,2.02776
1729750500,67396.23,67440.78,67351.65,67355.56,1.16923
1729751400,67350.36,67423.7,67331.12,67331.12,1.25671
1729752300,67306.18,67324.73,67096.74,67099.56,3.04498
1729753200,67061.67,67207.03,67049.34,67201.6,2.04792
1729754100,67128.72,67285.96,67118.87,67219.34,1.58647
1729755000,67366.77,67369.14,67156.14,67176.64,4.61917
1729755900,67160.5,67173.98,67039.76,67097.07,1.44823
1729756800,67086.23,67218.34,67022.57,67196.67,2.40519
1729757700,67192.06,67209.48,67086.11,67128.68,1.24825
1729758600,67119.27,67199.62,67025.18,67030.86,1.38201
1729759500,67030.56,67035.7,66816.34,66846.15,3.47316
1729760400,66828.59,66921.11,66707.91,66903.07,1.76643
1729761300,66898.74,66976.73,66806.04,66956.42,1.4726
1729762200,66966.59,66984.47,66828.16,66828.3,0.96492
1729763100,66828.92,66873.82,66738.72,66854.08,3.20466
1729764000,66865.46,66958.49,66846.39,66886.56,1.14267
1729764900,66893.42,67038.98,66881.69,66991.26,1.21042
1729765800,67010.15,67105.36,66947.44,66966.63,1.74045
1729766700,66963.63,66999.91,66898.2,66952.7,3.17387
1729767600,66978.22,67046.26,66954.29,66964.12,1.21252
1729768500,66955.87,67116.79,66955.87,67113.07,2.28818
1729769400,67108.83,67272.67,67108.83,67202.46,3.3952
1729770300,67211.2,67254.41,67187.37,67236.02,1.51574
1729771200,67254.53,67439.63,67216.27,67296.96,3.91816
1729772100,67310.94,67407.42,67281.92,67281.92,0.98087
1729773000,67264.83,67347.45,67231.39,67328.15,2.72194
1729773900,67335.6,67551.47,67335.6,67481.1,5.4199
1729774800,67481.35,67672.6,67418.35,67605.13,2.25928
1729775700,67594.64,67730.76,67538.46,67555.84,2.48301
1729776600,67613.52,67907.87,67484.88,67802.34,4.98192
1729777500,67782.9,67933.58,67657.19,67849.47,3.7166
1729778400,67875.58,67927.46,67605.39,67718.02,3.27022
1729779300,67705.73,67819.72,67506.42,67536.76,3.13552
1729780200,67550.99,67961.56,67533.49,67845.56,3.40069
1729781100,67814.47,67916.95,67613.24,67768.06,1.85179
1729782000,67773.67,67903.96,67581.16,67880.53,2.31526
1729782900,67894.8,67916.25,67671.17,67723.2,1.6709
1729783800,67696.98,67958.12,67662.87,67881.15,2.63693
1729784700,67896.39,67902.81,67601.45,67682.87,2.07646
1729785600,67684.39,67766.72,67378.32,67381.72,3.38891
1729786500,67379.22,67647.9,67325.66,67647.74,1.76727
1729787400,67648.24,67774.97,67587.95,67602.97,2.53506
1729788300,67599.66,67698.57,67555.82,67558.97,0.59071
1729789200,67559.67,67609.01,67449.96,67551.51,1.725
1729790100,67558.89,67627.13,67479.77,67603.57,1.04476
1729791000,67576.25,67793.44,67564.09,67771.37,1.07965
1729791900,67783.35,67848.9,67631.61,67639.96,1.65477
1729792800,67631.33,67868.71,67611.09,67868.7,1.19001
1729793700,67860.8,67948.22,67830.9,67836,0.72972
1729794600,67839.68,67898.01,67710.87,67739.51,1.4548
1729795500,67725.72,67843.66,67687.16,67807.18,0.80203
1729796400,67804.64,67804.64,67717.77,67784.91,1.07283
1729797300,67779.74,68115.54,67774.35,68079.58,4.46004
1729798200,68078.58,68238.73,68031.49,68208,5.17845
1729799100,68220.69,68310.56,68160.98,68290.07,2.54311
1729800000,68297.73,68330.36,68132.82,68193.64,2.73967
1729800900,68190.35,68263.62,68112.87,68112.88,1.36518
1729801800,68113.07,68166.07,67970.49,68152.41,3.80432
1729802700,68148.98,68244.22,68145.12,68155.28,1.27624
1729803600,68173.33,68499.99,68173.33,68496.95,6.72621
1729804500,68496.95,68788.87,68441.97,68565.82,6.10406
1729805400,68571.23,68630.07,68339.42,68421.73,3.04814
1729806300,68405.41,68407.44,68247.99,68307.02,1.93142
1729807200,68307.54,68523.99,68293.25,68459.54,3.15169
1729808100,68463.63,68502.45,68318.01,68341.38,0.53054
1729809000,68337.98,68337.98,68172.74,68181.83,1.46917
1729809900,68183.59,68232.21,68144.1,68152.8,0.40499
1729810800,68140.96,68178.48,68103.61,68112.31,1.08165
1729811700,68118.22,68232.29,68073.62,68082.33,0.81263
1729812600,68088.23,68122.59,68011.63,68113.45,0.63829
1729813500,68114.3,68199.11,68090.96,68167.03,0.81123
1729814400,68227.15,68231.59,68084.99,68131.58,0.57186
1729815300,68170.47,68219.66,68104.09,68116.1,0.20858
1729816200,68116.5,68116.5,67932.95,67981.83,2.06801
1729817100,67979.41,68001.66,67866.53,67956.76,1.35455
1729818000,67947.36,67947.36,67824.87,67861.76,0.47367
1729818900,67836.76,67942.95,67834.12,67940.66,0.28989
1729819800,67965.88,67965.88,67816.93,67836.45,0.87652
1729820700,67864.43,67933.9,67838.58,67933.9,0.28658
1729821600,67940.14,68044.21,67889.57,67889.57,0.64467
1729822500,67916.99,67952.09,67811.06,67939.58,0.72801
1729823400,67931.42,68011.92,67927.22,67950.06,0.63623
1729824300,67992.81,68055.53,67992.8,68051.07,0.13174
1729825200,68034.75,68131.36,68034.75,68130.65,0.9386
1729826100,68113.57,68198.9,68113.57,68160.8,0.14306
1729827000,68141.71,68141.71,68027.88,68041.49,0.24959
1729827900,68035.91,68035.91,67956.49,67960.34,0.77754
1729828800,67977.79,68017.99,67876.97,67876.97,0.87976
1729829700,67880.49,67891.63,67665.71,67665.71,1.53342
1729830600,67679.73,67806.62,67679.73,67776.75,0.74629
1729831500,67777.3,67786.37,67674.56,67718.39,0.99142
1729832400,67708.94,67725.2,67647.76,67660.33,0.87654
1729833300,67644.18,67744.34,67572.61,67738.57,1.88526
1729834200,67740.1,67856.93,67725.24,67855.17,0.81693
1729835100,67851.92,67851.92,67715.84,67737.21,1.44017
1729836000,67741.28,67846.54,67667.84,67787.46,2.13726
1729836900,67787.28,67789.02,67722.17,67737.48,1.408
1729837800,67743.11,67760.35,67627.07,67645.43,2.08168
1729838700,67641.99,67661.83,67586.08,67644.32,1.82857
1729839600,67639.69,67727.45,67455.31,67479.94,1.85899
1729840500,67487.14,67555.83,67270.97,67270.98,3.92641
1729841400,67314.8,67457.15,67251.07,67456.84,3.16629
1729842300,67453.72,67523.19,67388.04,67523.19,1.06627
1729843200,67541.39,67566.35,67365.84,67415.37,1.80586
1729844100,67403.47,67631.18,67326.63,67602.04,1.78472
1729845000,67589.74,67729.65,67582.24,67711.73,2.47443
1729845900,67728.41,67744.17,67599.71,67643.62,2.22089
1729846800,67655.84,67752.23,67621.68,67679.16,2.52076
1729847700,67671.03,67685.1,67589.92,67629.28,2.06553
1729848600,67634.17,67656.34,67510.16,67562.74,1.60917
1729849500,67565.22,67862.2,67534.28,67827.53,2.75577
1729850400,67819.02,67819.32,67729.18,67759.2,1.05523
1729851300,67756.07,67849.15,67663.17,67841.07,1.82901
1729852200,67842.81,67868.51,67765.53,67831.39,1.64348
1729853100,67824.81,67877.34,67797.43,67856.33,1.82708
1729854000,67858.83,67985.69,67782.84,67934.16,3.96455
1729854900,67934.03,68042.92,67934.03,67988.44,2.58213
1729855800,67986.9,68066.4,67931.86,68061.78,2.03519
1729856700,68067.21,68175.43,68053.83,68093.01,3.03216
1729857600,68107.9,68297.06,68107.9,68158.58,5.06062
1729858500,68173.84,68173.84,67987.26,68077.69,2.62112
1729859400,68073.52,68182.65,68028.33,68156.97,1.89521
1729860300,68166.96,68212.9,68054.58,68074.52,1.40475
1729861200,68067.27,68106.54,67961.92,68101.08,0.99753
1729862100,68088.01,68173.4,67988.99,68036.14,0.91592
1729863000,68021.56,68114.3,67742.55,67777.93,1.74899
1729863900,67768.88,68415.45,67768.88,68323.1,4.10927
1729864800,68355.54,68468.98,68136.54,68459.92,1.98579
1729865700,68452.32,68740.78,68445.74,68692.8,4.29054
1729866600,68656.81,68759.75,68266.56,68292.34,3.50476
1729867500,68322.24,68462.68,68242.09,68328.76,2.77071
1729868400,68323.52,68548.58,68323.52,68492.6,1.35069
1729869300,68473.9,68536.64,68277.16,68293.97,2.85046
1729870200,68298.65,68356.38,67957.6,68081.9,2.85268
1729871100,68061.63,68061.63,67447.23,67690.86,4.61115
1729872000,67690.97,67877.26,67359.5,67814.01,6.682
1729872900,67812.74,67867.33,67602.22,67602.22,1.90374
1729873800,67589.59,67778.7,67499.85,67764.67,1.26692
1729874700,67772.87,67863.48,67655.97,67655.97,1.98955
1729875600,67679.47,67804.6,67608.32,67707.51,1.94291
1729876500,67687.73,67687.73,67374.86,67415.27,1.85306
1729877400,67373.37,67489.28,67266.38,67268.73,1.86577
1729878300,67268.24,67479.71,66761.35,66870.57,9.58779
1729879200,66851.37,66914.41,65909.31,66879.85,24.25206
1729880100,66885.15,67458.1,66734.23,67327.31,13.66297
1729881000,67328.19,67515.31,67242.21,67286.43,4.11318
1729881900,67288.42,67384.65,66928.3,66949.18,4.60101
1729882800,66928.23,67158.17,66751.24,66756,6.7403
1729883700,66759.1,66928.8,66506.35,66795.21,6.5342
1729884600,66809.65,67014.51,66732.05,66919.15,2.94569
1729885500,66925.35,66996.11,66746.6,66747.46,1.49015
1729886400,66776.45,66851.17,66662.19,66735.48,2.12997
1729887300,66741.01,66804.27,66493.98,66787.14,2.92202
1729888200,66756.54,66906.17,66596.5,66635.99,2.80097
1729889100,66615.05,66830.98,66583.78,66786.46,2.12055
1729890000,66799.56,66946.3,66799.56,66921.61,1.92699
1729890900,66923.27,67109.37,66857.85,67051.49,2.52226
1729891800,67051.49,67157.25,66932.83,67152.77,2.86221
1729892700,67150.15,67182.23,67070.54,67182.22,0.6795
1729893600,67182.23,67285.83,67166.97,67262.21,1.75178
1729894500,67263.64,67263.64,67099.38,67105,0.41294
1729895400,67152.98,67174.48,67109.63,67128.14,0.28357
1729896300,67121.08,67154.84,66552.99,66571.27,4.88978
1729897200,66564.58,66651.63,65804.92,65804.92,13.40317
1729898100,65804.41,66331.96,65660.31,65873.87,11.68633
1729899000,65867.51,66529.97,65789.99,66383.4,6.18185
1729899900,66378.63,66916.6,66351.94,66816.23,2.17021
1729900800,66809.59,66863.17,66624.65,66724.33,9.30121
1729901700,66661.7,66869.37,66612.55,66812.63,1.91054
1729902600,66826.39,66889.51,66734.8,66866.69,1.83866
1729903500,66885.89,66927.04,66805.35,66807.74,1.32885
1729904400,66807.63,66897.66,66635.55,66635.55,0.62712
1729905300,66640.96,66842.44,66621.5,66842.44,0.71467
1729906200,66829.08,66829.08,66612.55,66672.88,0.70864
1729907100,66691.44,66827.8,66680.38,66756.73,1.65508
1729908000,66768.09,66774.11,66499.58,66591.75,1.44942
1729908900,66591.86,66841.22,66591.86,66779.16,0.50505
1729909800,66772.03,66938.84,66680.79,66933.65,0.67009
1729910700,66931.34,67111.24,66918.75,66933.1,1.67813
1729911600,66916.61,66916.61,66789.62,66859.61,1.31104
1729912500,66848.83,67036.76,66845.54,67032.84,0.45806
1729913400,67017.21,67067.34,66989.65,67063.18,0.14947
1729914300,67064.98,67064.98,66977.79,66993.52,0.46024
1729915200,66998.28,67063.22,66863.79,67063.22,1.69484
1729916100,67063.54,67068.13,67009.83,67045.1,0.16729
1729917000,67024.69,67036.08,66976.84,67036.08,0.91291
1729917900,67033.07,67085.46,67021.37,67051.28,1.27508
1729918800,67052.35,67206.12,67052.35,67184.13,1.72378
1729919700,67179.42,67277.08,67169.25,67234.67,2.11347
1729920600,67226.13,67323.78,67213.71,67281.66,1.66402
1729921500,67274.79,67289.42,67170.9,67182.05,2.62949
1729922400,67177.76,67228.61,67098.6,67149.8,1.33003
1729923300,67145.38,67251.14,67144.53,67176.18,1.13407
1729924200,67166.95,67303.1,67153.43,67258.4,1.93925
1729925100,67264.71,67265.06,67226.39,67249.04,0.96104
1729926000,67254.23,67282.71,67219.72,67234.01,1.77786
1729926900,67229.99,67234.12,67133.94,67133.94,1.61068
1729927800,67138.05,67163.86,67067.26,67078.93,1.81444
1729928700,67077.25,67110.77,67054.29,67063.85,0.88613
1729929600,67061.18,67162.57,67059.93,67162.57,1.14705
1729930500,67162.9,67178.83,67065.1,67178.83,1.39674
1729931400,67178.84,67210.62,67125.83,67137.34,0.7677
1729932300,67139.79,67200.52,67139.79,67169.02,1.63914
1729933200,67169.02,67178.56,67103.85,67133.17,1.68624
1729934100,67135.01,67281.17,67135.01,67249.27,2.15725
1729935000,67239.68,67248.25,67140.26,67156.17,1.12008
1729935900,67166.21,67187.09,67105.61,67107.64,1.47789
1729936800,67107.64,67160.61,67107.64,67149.46,2.31745
1729937700,67150.41,67247.09,67150.41,67233.13,1.0436
1729938600,67244.6,67255.67,67089.92,67090.04,1.4796
1729939500,67081.18,67154.38,67052.39,67113.95,0.88908
1729940400,67101.26,67127.92,67004.33,67083.96,0.76573
1729941300,67089.28,67132.46,67083.48,67095.9,1.09424
1729942200,67090.32,67183.81,67083.49,67183.81,1.21452
1729943100,67185.77,67218.7,67133.71,67189.05,0.81583
1729944000,67189.09,67241.87,67132.46,67132.46,0.80321
1729944900,67132.46,67132.47,67072.61,67077.71,0.89306
1729945800,67065.69,67113.19,67045.2,67097.97,0.8308
1729946700,67083.99,67109.43,67065.33,67083.97,0.48116
1729947600,67079.36,67105.57,67034.47,67048.19,0.72186
1729948500,67043,67138.55,66888.2,67123.34,3.57867
1729949400,67125.87,67175.04,67074.56,67074.62,0.68633
1729950300,67059.73,67059.73,66925.47,66946.89,1.28209
1729951200,66944.81,66998.14,66862.63,66918.37,0.7793
1729952100,66951.12,66973.25,66802,66886.25,1.08899
1729953000,66856.25,66905.9,66815.23,66836.46,1.00022
1729953900,66851.9,66927.93,66794.09,66850.2,1.83249
1729954800,66854.78,66919.52,66822.36,66870.22,3.70627
1729955700,66876.2,67017.82,66847.23,66981.05,2.19601
1729956600,66999.32,67045.34,66922.68,67030.01,0.9733
1729957500,67021.41,67028.17,66907.2,66936.31,0.64878
1729958400,66942.03,67003.95,66864.12,66870.93,2.3502
1729959300,66878.32,67020.09,66838.04,67010.76,0.56006
1729960200,67004.9,67017.87,66938.6,67000.86,0.42325
1729961100,66986.99,67090.68,66986.99,67015.44,1.19578
1729962000,67014.04,67088.51,67001.36,67036.92,1.32435
1729962900,67036.92,67095.44,67013.93,67080.17,0.66459
1729963800,67085.86,67168.36,67070.59,67143.79,0.9089
1729964700,67145.03,67164.72,67081.78,67088.55,0.35825
1729965600,67089.33,67178.99,67052.48,67143.94,0.42119
1729966500,67146.93,67151.08,67104.44,67133.72,0.42792
1729967400,67134.46,67139.79,67088.46,67132.36,0.49759
1729968300,67134.63,67141,67068.51,67068.51,0.61819
1729969200,67066.13,67192.27,67066.13,67175.48,0.55319
1729970100,67189.16,67189.16,67130.87,67145.72,0.47721
1729971000,67155.92,67163.64,67119.92,67121.77,0.32894
1729971900,67124.68,67253.83,67106.37,67215.43,1.62061
1729972800,67221.5,67285.82,67174.64,67274.47,1.29199
1729973700,67277.32,67423.42,67274.79,67419.79,2.33108
